name,href
Skinny's Bar & Grill,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6017494ECB31F5CA88257C780076AA3A
Sky Zone Highland Hts,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=435BA47CB83637AB85257D490050DD9B
Sky Zone Westlake,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6D061509917E188488257C780076B80F
Skyline Chili Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E5D49A8EC9F4E7DA88257C780076A844
Skyline Chili Restaurant,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=119E2EE002AA036688257C780076ADCD
Slane G Wiches Mobile Bistro,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0127E31B95B1D18688257C780076AA80
Sleepy Hollow Golf Course,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=26CD2CDA1A16020985257F5600524ACC
Slim & Chubby's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7FD70FF3939FBD5285257F63004D0DEC
Sloane Pub,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=50EFD9833891E16688257C780076ACBD
Slovenian Society Home,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C33ED575FF0BF99A852580D60065294C
Slush Bar,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CC15200A0A3A622488257C780076B0A7
Sly Fox Lounge,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BD61559258C2061D88257C780076AFD5
Slyman's Tavern,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=598403800BB435BA85257E130055A9DF
Slyman's Tavern,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F955D30E34D74D09852580D60065BD0C
Slyman's Tavern Food Truck,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8D5BC0E5A6572F1285257F710071904E
Small Blessings Childcare Inc.,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CD96D438A92F356588257C780076AB73
"Smb Donuts, Inc.",/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F48D178AC931258C88257C780076A7B7
Smittys Friendly Inn,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A55BA15DEE63AC0088257C780076AB6C
Smokin Oak Mobile,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AE812F8D65FF2D6388257C780076B4BB
Smokin Q's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=87A5178131A6D29B85258065006D9DE4
Smokin T's BBQ,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B4F3905B282A7BBF85257CE100522945
Smokin Thyme Kitchen,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=FA60F02AB9AC41018525810F0053F1B5
"SMYF, LLC dba LBM",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E764ADAFF7FFEBAA852580BB006D7377
Snowie Bus,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1B14D97DBD91CC2C85257FBD004BAD47
Snownie Shaved Ice,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=63AA856247CA5A0185258017004461CD
Soccer Sportsplex Inc.,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E148AEBDD5C5ED4C88257C780076B006
Sodexo UH Parma Medical Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=93D79813DAD7BA4E852580F0006A17C2
Solid Gold Lounge/15005 Snow Road Inc,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=51CC34A6B46E7A4F88257C780076A7A6
Solon Cinema 16,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5D31DD971464EB4385257C9F004DD9E6
Solon City School Dist/Dba Cafe D'solon,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D199B1B161431BDD88257C780076B4C5
Solon Community Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C663993DB2730F7C88257C780076B4C6
Solon Community Park Concession Stand,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A741C16CB51D364185257E660069206F
Solon Creative Playrooms,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6A1D45521B4EB32788257C780076B490
Solon Detention Facility,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EF9CE284C2D758A688257C780076B4BC
Solon Dual School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=06C17193FB87986388257C780076B4C7
Solon Freeway Lanes,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2C5DFFB06A4BFE8588257C780076B49D
Solon High School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=523C612F3EF8541288257C780076B4CA
"Solon Pointe At Emerald Ridge, Llc",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=36DF1ADA36BBA5DB88257C780076B4C9
Solon Speciality Wire,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4EBA601BA5241962852580D500568F01
Solon Vfw Post 1863,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=36A4677A3D1F012B85257CB0004BFC93
"SOM Center Foods, LLC",/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=53598CE68F3F7A0888257C780076AF18
Sonesta ES Cleveland Westlake,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=12774C11E3E244E385257F4D004FF80E
Sonesta ES Suites Cleveland Airport,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0C848999E397FB5685257F4D004F8AB6
Sonic Drive In Aka North Coast Drive Ins,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1049BF538A94D5DD88257C780076AEC9
Sophie's Choice Inc. - Peter's Market,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3BA08C9033C1F9B588257C780076ABD9
Sorella's,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A4A5E7D95B49C704852581590045B91F
Sosophy Chham,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=FD9AF40BE3241C4685257F62005B9256
Souper Market,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=675CE3713641DD4F88257C780076AD2D
South China Wok,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=EF76BD5DF80EFE1388257C780076A781
South East Gears & Cheers,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DC58E58A7BF798C288257C780076A687
South East Harley-Davidson,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=98854AD32E3BC1EA88257C780076A685
South Euclid-Lyndhurst Public Library,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D7832C6E44F644CF85257F7100684622
South Euclid Cafe/Kosley Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3931C5DFBDF454FF88257C780076B52F
South Euclid Dairy King,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4EC81ABF0761329A88257C780076B53F
South India Cuisine,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=838D54DA7EE584A488257C780076AEC8
South Pointe Hospital A,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=1394320F5DD8580A85257DFC004A6A1B
South Pointe Hospital B,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E7086E8A6042B96585257DFC0049E833
South Side Diner,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=150DC3A74B251ADC88257C780076B217
South Taylor Shell,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DB166613E3B7C4BA85257D5C004E308A
South University,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=AC36D77075949A1A85257F71006AE61D
South West Commons,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9D27E7E4711D119F88257C780076B5F5
Southern Cafe,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8CCCDCEEF36AF08E85257F39006BB7E9
Southern Hills Health & Rehabilitation,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0EC853A0C6AA97F888257C780076AF7A
Southland Lanes,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=315212A7A1320C4685257CEE0052EA9C
Southwest General Hospital - Oakview,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=99C8243F772F0E5288257C780076AF34
Southwest General Hospital/Nutrition Ser,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E7235A3DEC3AE02C85257F610075C6F8
Southwest Italian American Club,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B3F2B8EC52CE08CC85257FAF0050A963
Spa 7,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=122D58A1CBCF7DC985257D40006A150F
Speedway 7690,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3075454EEB9F73A288257C780076B822
Speedway #3309,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3D12E09028CBF69588257C780076B08D
Speedway #3321,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2AA1D8ACA665257288257C780076B845
Speedway #3328,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F98879DDF3908B2488257C780076AFD2
Speedway #3336,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DE62890F6FAD861288257C780076A6B0
Speedway #3345,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=36C78BBB882BBDCD88257C780076AF2C
Speedway #3346,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E8E99EA01E4BF33988257C780076B3E0
Speedway #3408,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F5542BAAEF83796188257C780076B12C
Speedway #3530,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F61A71A68B2ADFDB88257C780076B2F5
Speedway #3654,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=02AC77613A2E5CDD88257C780076B16E
Speedway #3677,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F02518064482251088257C780076AFB4
Speedway #3694,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0C2A78FE7479FBA388257C780076B684
Speedway #3697,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3353AA02C2D1992788257C780076A5A3
Speedway #4043,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E1C018E4C23ADAED88257C780076AAF8
Speedway #4044,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=47A340BB9BAAA4F788257C780076B58A
Speedway #4044*,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=47A340BB9BAAA4F7852581C30023D859
Speedway #4046,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=15775A870CF6496888257C780076AE78
Speedway #5404,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C20FF9221879734A88257C780076B823
Speedway #5417,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CF70637D1CBC577C88257C780076B2F6
Speedway #8133,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=923A8E8422C49A0E85257E2F004775F9
Speedway #8339,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=223449D32551BC9488257C780076AD93
Speedway #8605,/clients/ohio/cuyahoga/cuyahoga_web_live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=39543544BA5FA1D888257C780076ABDB
Speedway #9084,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8567EEDA3BF6B04688257C780076B08E
Speedway #9196,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=22297985343DE83488257C780076AFB3
Speedway #9230,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=897113CAAAD505EF88257C780076A80E
Speedway #9297,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=38363180ED2B705588257C780076A80F
Speedway #9344,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3F48DDC3D00CC53A88257C780076B6BF
Sportsman Tavern/D & V Enterprises,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C7D3EFD25CF6FF4A88257C780076A6C2
Sportsmans Lounge,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=CA06BF629F11586685257DF90048C908
Spoto's Bar & Grill,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5117218D8EFCA3CE8525807C005DDC25
Sprague Road Dairy Queen Inc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D719712FEC29630188257C780076B1E8
Springhill Suites,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=17574F5CB254893C88257C780076B478
Springvale Golf Course - Ballroom,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=BFC202AC6C8D8B6C88257C780076B05D
Sprinly,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=48A187F8332CD919852580F10065E400
Sprout cafe/ Eurest Dining,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=79D90412BB66E48988257D32004D6E7B
Spruce School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=84BD1A3B4B82408888257C780076B059
Spuds Inc Dba Union House,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=990A52F70E16AAF988257C780076B1B1
Square 22,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=6843212E098D0E9685257F5B0073D99A
SS. Robert & William,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B76B6DEE5062066188257C780076AA95
St Adalbert's School Cafeteria,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3143BBA940FA21AD88257C780076A6F6
St Albert The Great School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5D8A1DF4087789B888257C780076B10B
St Angela Merici School Cafeteria,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D4A87CE7F6A71BDB88257C780076AB41
St Anthony of Padua Elementary School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DC892195020B318088257C780076B276
St Basil Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E3F8EB343317915688257C780076A742
St Benedict School Cafeteria,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=0C2336B115F795C188257C780076ABA5
St Bernadette Church Kitchen,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=281F1DD5249AD5FF88257C780076B7DE
St Brendan School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B1599BB210B63B5D88257C780076B056
St Bridget Church School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=38F8C3608124B5C388257C780076B271
St Charles Borromeo Church-Gym Kitchen,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=88B2C32D6BF2CA1788257C780076B262
St Charles Borromeo School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=7A63740DC252286A88257C780076B275
St Christopher School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E76E3E8FFD67DF9C88257C780076B42E
St Clare School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C5EFC45CB84D194388257C780076ADE5
St Columbkille,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9B7D7EAD1BBF2EFD85257DDB00542462
St Demetrios,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2F6FFB6A75C7BF6788257C780076B410
St Elias Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D4C2B7D23C3AB38B88257C780076A852
St Francis of Assisi - Gates Mills,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=DBCD756F9A14164B88257C780076ABE7
St John Bosco Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C99D40A7A06F014788257C780076B368
St John Lutheran,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=91D8BA6346722B3A88257C780076B568
St John West Shore Hospital,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4B7F1052ED605BE088257C780076B7C2
St Johns Byzantine Cathedral,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3E2DA2538F67A30C88257C780076B26F
St Josaphat Large Hall,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4D3906C4FDB1376B88257C780076B26A
St Joseph's Hall,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=5A449B677B0BBCFD88257C780076B367
St Joseph Byzantine Catholic Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8CCF366D6A88F99988257C780076A749
St Joseph & John Interparochial Sc,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=2181615C57D91C2888257C780076B62E
St Martin of Tours Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=707BF14F863C56BB88257C780076AE45
St Mary's Parish Kitchen,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=493359F49C9C39F488257C780076A6F4
St Mary's School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4672F28DFB32C59088257C780076A6EF
St Mary of The Falls School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3BBE3AE4992C4B2488257C780076B166
St Mary Social Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=B00B9790AEDB43A285257CB0004C2C0D
St Michael's Church Hall/Upstairs,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=A5284E5220E4688B852580BF005D8FBB
St Michael Parish/Bishop Rappe Hall,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=522ED7ADE09EC8D188257C780076AC8A
St Paschal Baylon School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E02AF534330CD1A088257C780076AC0A
St Paul's Episcopal Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=4C1FBD00DC1690BF88257C780076A947
St Rita School - Main,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E72F10DAA9ECC48985257F5C00731F46
St Sava Serbian orthodox Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E8C9251CBB8739F888257C780076A785
St Theodosius Orthodox Christian Cathedral dba Copper Stone Catering & Event Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=C8A56D56E99C95D185257F5E005A6063
St Thomas,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F46E599E290BDCB788257C780076B433
St Thomas More School,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E516CEB678C7C64888257C780076A84F
St Vladimir's Church,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3961FFF4E555B33B85257C920050CFB7
Stackers Bar & Grille,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=33F91E303E5FD7DE88257C780076B6FD
Stages Childcare Center,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=58A2AEF45A2FDC4088257C780076B5A1
Stancatos Spaghetti & Steak House,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=F12DAE74547D381888257C780076B1FE
Standby Screw Machine Products,/Clients/Ohio/Cuyahoga/Cuyahoga_Web_Live.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=95BA75EE061964B1852580D0005F0F62
